0,20,3,0,200,0.0,2.0185298131572234,0.051096943743112584,0.26233098450221104,nan,nan,nan,nan
0,20,3,0,400,0.07507048937492251,3.2817422083794963,0.0718982128744158,0.25745950492853026,nan,nan,nan,nan
0,20,3,0,600,0.2265155593656975,3.8414565172225257,0.08852931069949374,0.24562415607922256,nan,nan,nan,nan
0,20,3,0,800,0.35577919708059347,4.584558919117527,0.10392297091850487,0.22792596583762234,nan,nan,nan,nan
0,20,3,0,1000,0.6279427999772748,5.136255505389477,0.11492945050340114,0.2198659706342798,nan,nan,nan,nan
0,20,3,0,1200,1.1020052525761628,5.366973030228636,0.12555800248924417,0.21203621959973237,nan,nan,nan,nan
0,20,3,0,1400,1.3815802384879117,6.05800059522653,0.1352723260142312,0.21435285207820023,nan,nan,nan,nan
0,20,3,0,1600,1.7685764684132173,6.548820738366937,0.1458917186629247,0.22055976383312462,nan,nan,nan,nan
0,20,3,0,1800,2.4161841220766695,6.797276261253295,0.15593769473982483,0.21353834577930111,nan,nan,nan,nan
0,20,3,0,2000,2.5178854347830306,7.548216307003877,0.16552444760195495,0.21540260276846573,nan,nan,nan,nan
0,20,3,0,2200,2.8357422193439916,8.121690934749754,0.17522933770581545,0.2137701972329723,nan,nan,nan,nan
0,20,3,0,2400,3.264416907323621,8.287552221992513,0.1830570291407122,0.2166540723720012,nan,nan,nan,nan
0,20,3,0,2600,3.8921867932891527,8.446545279472115,0.1926059031588848,0.2142894409950827,nan,nan,nan,nan
0,20,3,0,2800,4.560695917642297,8.234923255684514,0.20063068701399422,0.2190691241531754,nan,nan,nan,nan
0,20,3,0,3000,4.832957994649128,8.75526579687455,0.20995700452392013,0.22161897978520087,nan,nan,nan,nan
0,20,3,0,3200,5.030663033372822,9.487463767698074,0.2183663709035354,0.22613252905375586,nan,nan,nan,nan
0,20,3,0,3400,5.030663033372822,10.473550561009159,0.22740922059560634,0.23660560037426961,nan,nan,nan,nan
0,20,3,0,3600,5.172553564219437,11.403471781629882,0.23803532474298741,0.241645779437697,nan,nan,nan,nan
0,20,3,0,3800,5.201071412793907,12.357217830051457,0.2465132920182334,0.23530005041266608,nan,nan,nan,nan
0,20,3,0,4000,5.623052425539262,12.669071718997733,0.2558392380443736,0.23464565647803245,nan,nan,nan,nan
0,20,3,0,4200,5.623052425539262,13.765197615305683,0.2648535737621417,0.22990328440157776,nan,nan,nan,nan
0,20,3,0,4400,5.649796017442908,14.532494348667006,0.27448321064392106,0.22859143694595688,nan,nan,nan,nan
0,30,3,0,200,0.0,1.8893651472901714,0.04873573563592655,0.2763290734071802,nan,nan,nan,nan
0,30,3,0,400,0.035571733907453926,2.784981791201157,0.07133931035027542,0.2602770940601175,nan,nan,nan,nan
0,30,3,0,600,0.2798469370610602,3.745081624229251,0.08693334074122591,0.24867400947415186,nan,nan,nan,nan
0,30,3,0,800,0.4867868631610561,4.350169168683877,0.10066228345382452,0.23572388932916394,nan,nan,nan,nan
0,30,3,0,1000,0.8710385529566692,5.1772101719886825,0.11299116090327224,0.2394853945979011,nan,nan,nan,nan
0,30,3,0,1200,1.009155177169033,5.790479929733701,0.12537085646592092,0.23498234322359507,nan,nan,nan,nan
0,30,3,0,1400,1.2464442239834068,6.158617796304229,0.1376431725958366,0.22161310567207715,nan,nan,nan,nan
0,30,3,0,1600,1.4885573269996168,6.8159948314667425,0.15011532806927824,0.22874947783494587,nan,nan,nan,nan
0,30,3,0,1800,1.6916195856909408,7.600943740976977,0.1602349504199825,0.2374459286804806,nan,nan,nan,nan
0,30,3,0,2000,2.0838402482610094,8.040686623285055,0.1720459292240538,0.23595802299497837,nan,nan,nan,nan
0,30,3,0,2200,2.228447620551692,8.827754271032887,0.18429436482833916,0.24495541295867368,nan,nan,nan,nan
0,30,3,0,2400,2.366308004478107,9.652931005928433,0.1976281146659113,0.24750776137366423,nan,nan,nan,nan
0,30,3,0,2600,2.7645870166868494,9.907798218893738,0.21028695996040087,0.25077014485369103,nan,nan,nan,nan
0,30,3,0,2800,3.02009835417867,10.284980524124265,0.2243291373827975,0.24723428524772267,nan,nan,nan,nan
0,30,3,0,3000,3.172225043132747,11.153952187702014,0.23893406196366973,0.2459098305238193,nan,nan,nan,nan
0,30,3,0,3200,3.2790203096266586,11.635510130488719,0.25248311451587296,0.24392903585335707,nan,nan,nan,nan
0,30,3,0,3400,3.3155510797609042,12.55134060441169,0.2649531127363984,0.24119637054292942,nan,nan,nan,nan
0,30,3,0,3600,3.536452914721068,13.322246416417286,0.2806743992471366,0.242107758278041,nan,nan,nan,nan
0,30,3,0,3800,3.8120753536705645,14.007416852767221,0.29591208823223575,0.2492529600096421,nan,nan,nan,nan
0,40,3,0,200,0.0,2.008328549624451,0.04919257020477589,0.24443127548048504,nan,nan,nan,nan
0,40,3,0,400,0.026177892783413165,3.059499079741623,0.07163319872587472,0.2516101505402314,nan,nan,nan,nan
0,40,3,0,600,0.24650252012060497,3.7247207492977936,0.08870512758996858,0.23867542138607173,nan,nan,nan,nan
0,40,3,0,800,0.38666512385006246,4.480933821881578,0.10196212894370535,0.23693903388836218,nan,nan,nan,nan
0,40,3,0,1000,0.7642641686384606,4.9020020613617925,0.11542712499983625,0.24233992551474007,nan,nan,nan,nan
0,40,3,0,1200,1.026901622305858,5.446219171836921,0.12883827603226042,0.24421560019161612,nan,nan,nan,nan
0,40,3,0,1400,1.2084728562509701,6.480492190900103,0.14123852442227933,0.23615741755253322,nan,nan,nan,nan
0,40,3,0,1600,1.3677480431800664,7.1670386206571965,0.15456052708477064,0.23486873254885757,nan,nan,nan,nan
0,40,3,0,1800,1.5430644895348713,8.203033312723957,0.16760711436784062,0.2356666705315181,nan,nan,nan,nan
0,40,3,0,2000,1.7111907743611747,8.60187802260147,0.18101375802807432,0.23386384625270065,nan,nan,nan,nan
0,40,3,0,2200,1.9681240939909255,9.438344001780486,0.19384052770417318,0.24570065898416044,nan,nan,nan,nan
0,40,3,0,2400,2.018881221050152,10.063196603551528,0.2083826635686277,0.24532422785256153,nan,nan,nan,nan
0,40,3,0,2600,2.451614476652407,10.272518119924007,0.22158747523388442,0.24802248885533662,nan,nan,nan,nan
0,40,3,0,2800,2.5372480404873086,10.97093907173436,0.23723993993419323,0.2601945200230671,nan,nan,nan,nan
0,40,3,0,3000,2.5609467393820236,11.918997341392988,0.2538027144451585,0.2664095923570756,nan,nan,nan,nan
0,40,3,0,3200,2.5609467393820236,13.44663927741155,0.2685516573957443,0.26813192710032774,nan,nan,nan,nan
0,40,3,0,3400,2.841888998061619,14.21680596622241,0.28731289333024945,0.2753838909518669,nan,nan,nan,nan
0,50,3,0,200,0.0,1.9066654697731609,0.049928852750833544,0.3057478586244013,nan,nan,nan,nan
0,50,3,0,400,0.02359887247506863,3.050319866686909,0.072600656983341,0.3124563631312768,nan,nan,nan,nan
0,50,3,0,600,0.11306672983702251,3.997222667346544,0.09021779381303599,0.3001694208520255,nan,nan,nan,nan
0,50,3,0,800,0.1415845784114929,4.804523278375128,0.10445129537329721,0.29414188178374234,nan,nan,nan,nan
0,50,3,0,1000,0.2050003932484907,5.611238957545314,0.11893918827661522,0.2924584571643862,nan,nan,nan,nan
0,50,3,0,1200,0.29002789305781285,6.410341751350767,0.13322564779521617,0.3086698418777005,nan,nan,nan,nan
0,50,3,0,1400,1.1126288937374795,6.2870964219532794,0.1446306774567643,0.30770560998527613,nan,nan,nan,nan
0,50,3,0,1600,1.6111215522260347,6.512203268490978,0.15761956918555325,0.3140645435112297,nan,nan,nan,nan
0,50,3,0,1800,1.7292963568639732,7.495318659750248,0.17300194343123498,0.3189022326942338,nan,nan,nan,nan
0,50,3,0,2000,1.911774159283385,8.593666449589222,0.1882301186813402,0.3327683650275795,nan,nan,nan,nan
0,50,3,0,2200,2.09670579432673,8.91065739619763,0.20318341614172822,0.3391513594178795,nan,nan,nan,nan
0,50,3,0,2400,2.281625901813849,9.575232351761072,0.22057186402052484,0.3622556904220161,nan,nan,nan,nan
0,50,3,0,2600,2.352130100468838,10.706727024530148,0.24009402894859047,0.36837552844417715,nan,nan,nan,nan
0,50,3,0,2800,2.4272546917409046,12.147154971668384,0.2588321693546742,0.39131425549595705,nan,nan,nan,nan
0,50,3,0,3000,2.509417029170316,13.244525819728263,0.279280834521914,0.4112579224227786,nan,nan,nan,nan
0,50,3,0,3200,2.640422028420552,13.835319239745207,0.2992537815257603,0.4226635602179956,nan,nan,nan,nan
0,50,3,0,3400,2.640422028420552,14.601762362363214,0.3217209612031818,0.4394491535097255,nan,nan,nan,nan
0,60,3,0,200,0.0,2.1875303629572835,0.04990495375117858,0.29069134695796534,nan,nan,nan,nan
0,60,3,0,400,0.008319063716318135,3.101918511401956,0.07188961899950315,0.25690434175261545,nan,nan,nan,nan
0,60,3,0,600,0.20966321393809575,3.6580458269279363,0.08880393508093297,0.26441276350208315,nan,nan,nan,nan
0,60,3,0,800,0.4729116373036673,4.1139293990916155,0.104809457198041,0.26260799159205683,nan,nan,nan,nan
0,60,3,0,1000,0.6994624066918549,4.942353203861826,0.12041382575890996,0.28892152708386354,nan,nan,nan,nan
0,60,3,0,1200,0.7157603510368721,6.011965749611349,0.1373776232965969,0.30217314977542303,nan,nan,nan,nan
0,60,3,0,1400,0.9772215884783192,6.63480505401006,0.1541447966370496,0.3063903806284987,nan,nan,nan,nan
0,60,3,0,1600,1.04608363546066,7.427137470764331,0.17097121059357892,0.30798107983958,nan,nan,nan,nan
0,60,3,0,1800,1.1425827428721769,8.175861749925707,0.18803262386693936,0.31932412560845014,nan,nan,nan,nan
0,60,3,0,2000,1.1783547324500339,9.256672503323035,0.2050163341959058,0.33948817344656035,nan,nan,nan,nan
0,60,3,0,2200,1.5212542755986755,9.741201449201288,0.22470164645688417,0.36543858989639877,nan,nan,nan,nan
0,60,3,0,2400,1.5598120389965997,10.709480835414876,0.24324023612230875,0.3843234988032531,nan,nan,nan,nan
0,60,3,0,2600,1.8312679261661748,11.222728625696714,0.2651070553539481,0.407228755795647,nan,nan,nan,nan
0,60,3,0,2800,1.8312679261661748,12.328755317375544,0.2886926911028422,0.43110345158869257,nan,nan,nan,nan
0,60,3,0,3000,1.860784539308593,14.023429122476202,0.31490873415518517,0.4625010674646088,nan,nan,nan,nan
0,60,3,0,3200,1.9440024084157035,15.166770236246828,0.34155138411735503,0.48566630964816,nan,nan,nan,nan
0,20,3,1,200,0.0,2.3268861907049914,0.05057469953408551,0.2603113036005421,nan,nan,nan,nan
0,20,3,1,400,0.0971933444627608,2.951632680211607,0.07083542557426781,0.22034224197980476,nan,nan,nan,nan
0,20,3,1,600,0.23254169385084753,3.6964461528719372,0.0878732701674361,0.22299781985901654,nan,nan,nan,nan
0,20,3,1,800,0.6143080438768398,4.263637107678932,0.10258362969336336,0.2144231364028225,nan,nan,nan,nan
0,20,3,1,1000,0.6634748370426271,5.196901166985996,0.11484843096847432,0.1994232097357792,nan,nan,nan,nan
0,20,3,1,1200,0.962199274255802,5.842818239726627,0.1247297683927063,0.1978233605898678,nan,nan,nan,nan
0,20,3,1,1400,1.493513941562728,5.943210079841103,0.13348897317619882,0.19248251289335605,nan,nan,nan,nan
0,20,3,1,1600,1.7642309067061326,6.285928215260477,0.14559278335703257,0.20222114532294366,nan,nan,nan,nan
0,20,3,1,1800,2.4237269416936345,6.508320840277579,0.15682190796320367,0.21486591267207497,nan,nan,nan,nan
0,20,3,1,2000,2.7533382683601855,7.080578705658118,0.16631478532602492,0.21731452887024755,nan,nan,nan,nan
0,20,3,1,2200,3.0273124056670144,7.821812405527513,0.17764679171142622,0.22423989918081313,nan,nan,nan,nan
0,20,3,1,2400,3.2066004717511096,8.375006887895474,0.1883582778196943,0.21456622609575923,nan,nan,nan,nan
0,20,3,1,2600,3.683204202119372,8.903707402705434,0.19624511128058766,0.21745353148153077,nan,nan,nan,nan
